# PR-AUC: 0.0983986233284934
# Recall Precision
0.013333333333333334 1.0
0.02666666666666667 1.0
0.02666666666666667 0.5
0.04 0.6
0.04 0.3333333333333333
0.05333333333333334 0.4
0.05333333333333334 0.26666666666666666
0.06666666666666667 0.3125
0.06666666666666667 0.25
0.08 0.2857142857142857
0.08 0.2608695652173913
0.09333333333333334 0.2916666666666667
0.10666666666666667 0.32
0.10666666666666667 0.2222222222222222
0.12 0.24324324324324326
0.13333333333333333 0.2631578947368421
0.13333333333333333 0.1694915254237288
0.14666666666666667 0.18333333333333332
0.14666666666666667 0.16923076923076924
0.16 0.18181818181818182
0.16 0.13953488372093023
0.17333333333333334 0.14942528735632185
0.17333333333333334 0.12871287128712872
0.18666666666666668 0.13725490196078433
0.18666666666666668 0.12962962962962962
0.2 0.13761467889908258
0.2 0.1282051282051282
0.21333333333333335 0.13559322033898305
0.21333333333333335 0.10810810810810811
0.22666666666666666 0.11409395973154363
0.22666666666666666 0.10828025477707007
0.24 0.11392405063291139
0.24 0.10778443113772455
0.25333333333333335 0.1130952380952381
0.25333333333333335 0.08636363636363636
0.26666666666666666 0.09049773755656108
0.26666666666666666 0.08771929824561403
0.28 0.09170305676855896
0.28 0.08786610878661087
0.29333333333333333 0.09166666666666666
0.29333333333333333 0.07482993197278912
0.30666666666666664 0.07796610169491526
0.30666666666666664 0.06906906906906907
0.32 0.0718562874251497
0.32 0.07038123167155426
0.3333333333333333 0.07309941520467836
0.3333333333333333 0.06963788300835655
0.3466666666666667 0.07222222222222222
0.3466666666666667 0.06842105263157895
0.36 0.07086614173228346
0.36 0.05410821643286573
0.37333333333333335 0.056
0.37333333333333335 0.05426356589147287
0.38666666666666666 0.05609284332688588
0.38666666666666666 0.054820415879017016
0.4 0.05660377358490566
0.4 0.056179775280898875
0.41333333333333333 0.05794392523364486
0.41333333333333333 0.055062166962699825
0.4266666666666667 0.05673758865248227
0.44 0.0584070796460177
0.44 0.054635761589403975
0.4533333333333333 0.05619834710743802
0.4533333333333333 0.05537459283387622
0.4666666666666667 0.056910569105691054
0.4666666666666667 0.05343511450381679
0.48 0.054878048780487805
0.48 0.053811659192825115
0.49333333333333335 0.05522388059701493
0.49333333333333335 0.0549777117384844
0.5066666666666667 0.05637982195845697
0.5066666666666667 0.04779874213836478
0.52 0.048994974874371856
0.52 0.047044632086851626
0.5333333333333333 0.04819277108433735
0.5333333333333333 0.044642857142857144
0.5466666666666666 0.045707915273132664
0.5466666666666666 0.044372294372294376
0.56 0.04540540540540541
0.56 0.04468085106382979
0.5733333333333334 0.04569606801275239
0.5733333333333334 0.045310853530031614
0.5866666666666667 0.04631578947368421
0.5866666666666667 0.045785639958376693
0.6 0.04677754677754678
0.6 0.04335260115606936
0.6133333333333333 0.04427333974975938
0.6133333333333333 0.04259259259259259
0.6266666666666667 0.043478260869565216
0.6266666666666667 0.043000914913083256
0.64 0.043875685557586835
0.64 0.043557168784029036
0.6533333333333333 0.044424297370806894
0.6533333333333333 0.043209876543209874
0.6666666666666666 0.04405286343612335
0.6666666666666666 0.04288164665523156
0.68 0.043701799485861184
0.68 0.0413625304136253
0.6933333333333334 0.04213938411669368
0.6933333333333334 0.0401854714064915
0.7066666666666667 0.040926640926640924
0.7066666666666667 0.03955223880597015
0.72 0.040268456375838924
0.72 0.0378416257883672
0.7333333333333333 0.03851540616246499
0.7333333333333333 0.03814147018030513
0.7466666666666667 0.038808038808038806
0.7466666666666667 0.03768506056527591
0.76 0.03833221250840619
0.76 0.03720626631853786
0.7733333333333333 0.037834311806914545
0.7733333333333333 0.03389830508474576
0.7866666666666666 0.0344626168224299
0.7866666666666666 0.03333333333333333
0.8 0.03387916431394692
0.8 0.03357582540570789
0.8133333333333334 0.03411633109619687
0.8133333333333334 0.032464076636508785
0.8266666666666667 0.03297872340425532
0.8266666666666667 0.03225806451612903
0.84 0.0327613104524181
0.84 0.031818181818181815
0.8533333333333334 0.03230691569914185
0.8533333333333334 0.030843373493975902
0.8666666666666667 0.0313102119460501
0.8666666666666667 0.026595744680851064
0.88 0.026993865030674847
0.88 0.025394382454790303
0.8933333333333333 0.02576923076923077
0.8933333333333333 0.023016145654414292
0.9066666666666666 0.023351648351648352
0.9066666666666666 0.02253147779986746
0.92 0.02285525008280888
0.92 0.01850362027353178
0.9333333333333333 0.01876675603217158
0.9333333333333333 0.018078512396694214
0.9466666666666667 0.018332042344435837
0.9466666666666667 0.013807856865033061
0.96 0.01399961112191328
0.96 0.012343562489285103
0.9733333333333334 0.012512855673637299
0.9733333333333334 0.010871183916604616
0.9866666666666667 0.011018463371054199
0.9866666666666667 0.010906411201179071
1.0 0.011052166224580018
1.0 0.0
