# PR-AUC: 0.031228555604963643
# Recall Precision
0.013333333333333334 1.0
0.013333333333333334 0.5
0.02666666666666667 0.6666666666666666
0.04 0.75
0.04 0.17647058823529413
0.05333333333333334 0.2222222222222222
0.05333333333333334 0.12903225806451613
0.06666666666666667 0.15625
0.06666666666666667 0.08771929824561403
0.08 0.10344827586206896
0.08 0.046153846153846156
0.09333333333333334 0.05343511450381679
0.09333333333333334 0.02413793103448276
0.10666666666666667 0.027491408934707903
0.10666666666666667 0.026578073089700997
0.12 0.029801324503311258
0.12 0.01875
0.13333333333333333 0.02079002079002079
0.13333333333333333 0.017513134851138354
0.14666666666666667 0.019230769230769232
0.14666666666666667 0.014120667522464698
0.16 0.015384615384615385
0.16 0.015209125475285171
0.17333333333333334 0.016455696202531647
0.17333333333333334 0.013555787278415016
0.18666666666666668 0.014583333333333334
0.18666666666666668 0.01096319498825372
0.2 0.011737089201877934
0.2 0.009627727856225931
0.21333333333333335 0.010262989095574085
0.21333333333333335 0.009962640099626401
0.22666666666666666 0.010578718108276292
0.22666666666666666 0.01054590570719603
0.24 0.011159330440173589
0.24 0.011015911872705019
0.25333333333333335 0.011620795107033639
0.25333333333333335 0.011189634864546525
0.26666666666666666 0.011771630370806356
0.26666666666666666 0.011514104778353483
0.28 0.012082853855005753
0.28 0.01020408163265306
0.29333333333333333 0.010684798445847498
0.29333333333333333 0.0090311986863711
0.30666666666666664 0.00943783340172343
0.30666666666666664 0.008966861598440545
0.32 0.009353078721745909
0.32 0.009327633113097552
0.3333333333333333 0.009712509712509712
0.3333333333333333 0.009473285335354301
0.3466666666666667 0.009848484848484848
0.3466666666666667 0.008867667121418827
0.36 0.009205591544493692
0.36 0.008631713554987212
0.37333333333333335 0.008948545861297539
0.37333333333333335 0.008922880815806247
0.38666666666666666 0.009238611022618668
0.38666666666666666 0.009096612296110414
0.4 0.00940733772342427
0.4 0.008831321754489255
0.41333333333333333 0.009123013537374927
0.41333333333333333 0.008864741206748641
0.4266666666666667 0.009148084619782733
0.4266666666666667 0.008968609865470852
0.44 0.009246287475483329
0.44 0.009212730318257957
0.4533333333333333 0.009489254814401339
0.4533333333333333 0.009142242538316752
0.4666666666666667 0.009408602150537635
0.4666666666666667 0.009121709669012249
0.48 0.009379885356956748
0.48 0.009275959804174182
0.49333333333333335 0.0095311695002576
0.49333333333333335 0.009431557481519245
0.5066666666666667 0.009683995922528032
0.5066666666666667 0.008646188850967008
1.0 0.0
