# PR-AUC: 0.4169540336115779
# Recall Precision
0.013333333333333334 1.0
0.05333333333333334 1.0
0.05333333333333334 0.5
0.06666666666666667 0.5555555555555556
0.08 0.6
0.08 0.46153846153846156
0.09333333333333334 0.5
0.10666666666666667 0.5333333333333333
0.13333333333333333 0.5882352941176471
0.14666666666666667 0.6111111111111112
0.16 0.631578947368421
0.16 0.5714285714285714
0.17333333333333334 0.5909090909090909
0.17333333333333334 0.4642857142857143
0.2 0.5
0.2 0.46875
0.21333333333333335 0.48484848484848486
0.21333333333333335 0.47058823529411764
0.22666666666666666 0.4857142857142857
0.22666666666666666 0.4722222222222222
0.24 0.4864864864864865
0.24 0.46153846153846156
0.26666666666666666 0.4878048780487805
0.29333333333333333 0.5116279069767442
0.30666666666666664 0.5227272727272727
0.30666666666666664 0.5111111111111111
0.32 0.5217391304347826
0.32 0.5106382978723404
0.3466666666666667 0.5306122448979592
0.3466666666666667 0.52
0.36 0.5294117647058824
0.36 0.5192307692307693
0.38666666666666666 0.5370370370370371
0.38666666666666666 0.4915254237288136
0.4 0.5
0.4 0.46875
0.41333333333333333 0.47692307692307695
0.41333333333333333 0.45588235294117646
0.4266666666666667 0.463768115942029
0.4266666666666667 0.45714285714285713
0.44 0.4647887323943662
0.44 0.44594594594594594
0.4533333333333333 0.4533333333333333
0.4533333333333333 0.3617021276595745
0.4666666666666667 0.3684210526315789
0.48 0.375
0.48 0.35294117647058826
0.5066666666666667 0.36538461538461536
0.5066666666666667 0.3584905660377358
0.52 0.3644859813084112
0.52 0.3577981651376147
0.5466666666666666 0.36936936936936937
0.5466666666666666 0.36607142857142855
0.56 0.37168141592920356
0.56 0.358974358974359
0.5733333333333334 0.3644067796610169
0.5733333333333334 0.35537190082644626
0.5866666666666667 0.36065573770491804
0.6 0.36585365853658536
0.6 0.33088235294117646
0.6133333333333333 0.3357664233576642
0.6133333333333333 0.32167832167832167
0.6266666666666667 0.3263888888888889
0.6266666666666667 0.3219178082191781
0.6533333333333333 0.3310810810810811
0.6533333333333333 0.32450331125827814
0.68 0.3333333333333333
0.68 0.31097560975609756
0.7066666666666667 0.3192771084337349
0.7066666666666667 0.31547619047619047
0.72 0.31952662721893493
0.72 0.3103448275862069
0.7333333333333333 0.3142857142857143
0.7333333333333333 0.30386740331491713
0.76 0.3114754098360656
0.76 0.3081081081081081
0.7733333333333333 0.3118279569892473
0.7733333333333333 0.3036649214659686
0.8 0.31088082901554404
0.8 0.3015075376884422
0.8133333333333334 0.305
0.8133333333333334 0.2961165048543689
0.8266666666666667 0.2995169082125604
0.8266666666666667 0.28054298642533937
0.8533333333333334 0.28699551569506726
0.8533333333333334 0.28193832599118945
0.8666666666666667 0.2850877192982456
0.8666666666666667 0.2777777777777778
0.8933333333333333 0.2838983050847458
0.8933333333333333 0.2815126050420168
0.9066666666666666 0.2833333333333333
0.9066666666666666 0.2698412698412698
0.9333333333333333 0.2755905511811024
0.9333333333333333 0.24054982817869416
0.96 0.24573378839590443
0.96 0.2155688622754491
0.9733333333333334 0.21791044776119403
0.9733333333333334 0.08752997601918465
1.0 0.08971291866028708
1.0 0.0
