Nr;Event;0-CMM;0-Homogeneity;0-Completeness;0-V-Measure;0-Purity;0-time per object;0-;0-Ram-Hours;0-Time;0-Memory;0-SSQ;0-SilhCoeff;1-CMM;1-Homogeneity;1-Completeness;1-V-Measure;1-Purity;1-time per object;1-;1-Ram-Hours;1-Time;1-Memory;1-SSQ;1-SilhCoeff;
15;;0.6630147383668685;-1.0;0.18823671345654813;-1.0;0.8628205128205129;;;;;;10.604154101176933;0.67644882408629;0.5816247943462102;-1.0;0.39656817814671064;-1.0;0.9883720930232558;;;;;;2.445515799355712;0.5058138930233302;
16;;0.6862455391044172;0.26528357549465165;-0.19718162961138752;-1.5361983287477774;0.8502284752284752;;;;;;8.470933582943829;0.5840748013677758;0.5749797278564537;-1.0;0.23524951294748486;-1.0;0.9;;;;;;1.7200966609829604;0.38073694475593545;
17;;0.6516580429568365;-1.0;0.20243086876911565;-1.0;0.9426267281105992;;;;;;22.624109102586953;0.6781346029167803;0.5763910975251316;-1.0;0.45898112234528887;-1.0;0.975;;;;;;9.857759263792257;0.3840168753431699;
18;;0.6957780482039274;-1.0;0.34574676037459073;-1.0;0.9499007936507936;;;;;;26.593252621262156;0.7108675973654041;0.6165718886012485;-1.0;0.3918821120798357;-1.0;0.9625;;;;;;8.747251204284755;0.3298993649163334;
19;;0.7079883916307493;-1.0;0.4311220218598594;-1.0;0.9506666666666668;;;;;;24.30448747607333;0.6587578464583186;0.5748784028451067;-1.0;0.5655848577680253;-1.0;0.9907407407407407;;;;;;8.874654206713053;0.23734146201864031;
20;;0.7255739803528315;-1.0;0.2595116427179782;-1.0;0.9453125;;;;;;19.168092522194843;0.6049606438385162;0.6165533220657633;-1.0;0.47209531270416905;-1.0;0.992063492063492;;;;;;9.882163643619423;0.2815707466931251;
21;;0.7594923294793968;0.2412089765932378;-0.16254079096701046;-0.9967510380902168;0.9280487804878048;;;;;;16.988015256742187;0.705262024564152;0.6025385666931511;-1.0;0.42744957337039213;-1.0;0.9649122807017545;;;;;;9.834378039006015;0.2504202361163357;
22;;0.7702318994732718;0.2713326723774345;-0.14137713898244875;-0.5903594241976908;0.9276666666666665;;;;;;14.454333254631742;0.6509958545992748;0.6002672334434539;-1.0;0.47645256613337916;-1.0;0.9914529914529914;;;;;;9.289852772333505;0.36970847406727314;
23;;0.6583599247817471;-1.0;0.3964761148091289;-1.0;0.9166666666666666;;;;;;20.178016259798856;0.5866966931178371;0.5616390338797375;-1.0;0.595248616786814;-1.0;1.0;;;;;;11.372525247955956;0.505868771232528;
24;;0.7010147002789995;-1.0;0.3010288255768525;-1.0;0.9333333333333335;;;;;;20.92587420545898;0.7009836225116375;0.6026763059454794;-1.0;0.46724636239882433;-1.0;0.9912280701754386;;;;;;9.606653617283486;0.4198655960854124;
25;;0.7162074702152679;0.07209763936534219;0.0906605295605275;0.08032051734254825;0.9079166666666667;;;;;;19.09717580704254;0.6153947189733654;0.5940615795612165;-1.0;0.42153378123347185;-1.0;0.9875;;;;;;6.649279334134078;0.5298761459706808;
26;;0.776268334888524;0.2555668620405067;-0.0874338817914464;-0.26580392225677496;0.9458494208494207;;;;;;13.857656249781149;0.7019140818198736;0.6283139013917091;-1.0;0.34793208209197346;-1.0;0.9746376811594202;;;;;;7.52096681176385;0.37916355261041007;
27;;0.7717525908465657;0.11672868944269321;0.042887965046925935;0.06272849119409762;0.9478070175438597;;;;;;17.065952057239453;0.6845920144831412;0.6133607299238619;-1.0;0.3247342465926364;-1.0;0.9948979591836735;;;;;;8.380870614279715;0.3912474576599722;
28;;0.6108890724084833;-1.0;0.3863805833955084;-1.0;0.956845238095238;;;;;;25.362733544392096;0.6956168539685733;0.6285114673280456;-1.0;0.2563127947186765;-1.0;1.0;;;;;;10.207199415234964;0.5396303055688205;
29;;0.5733989306149458;-1.0;0.8170794034499551;-1.0;1.0;;;;;;49.56883594739839;0.8501709886677358;0.6157247934760532;-1.0;0.22516702400016209;-1.0;0.9761904761904763;;;;;;9.210235123270834;0.5736443855020678;
30;;0.7575200847354031;0.09216739379199979;0.05242430520549801;0.06683387242348865;0.9330988455988457;;;;;;32.32842996141698;0.7355280807510456;0.6489552347423952;-1.0;0.2961448926013863;-1.0;1.0;;;;;;7.49383897945792;0.4286708897122341;
31;;0.7802629739097978;0.16818597792530432;-0.026622191265212924;-0.06325741036025265;0.8930555555555557;;;;;;29.30259789484255;0.7966545043842042;0.6014955986690735;-1.0;0.3669068363804159;-1.0;1.0;;;;;;7.514405989736423;0.5099388921658238;
32;;0.7372212655205979;0.09736513199516683;0.0434315286057414;0.06006842062023447;0.9180037957211872;;;;;;30.552259249967733;0.7093093658858637;0.6104824694738392;-1.0;0.3932464121561745;-1.0;0.99;;;;;;7.933292795000046;0.2797714557091388;
33;;0.7011815514383255;-1.0;0.29552469471560905;-1.0;0.9545719432083069;;;;;;39.29199744690574;0.6898600039046163;0.572300860179675;-1.0;0.6300445954956797;-1.0;1.0;;;;;;7.210144870408348;0.3239472859922975;
34;;0.7994028235203235;0.25503636332051094;-0.16041932771352885;-0.8648075197858043;0.8733843537414968;;;;;;26.817016441124228;0.7218739512799711;0.6135277870887026;-1.0;0.2662497423859377;-1.0;0.96875;;;;;;8.605774384821359;0.46265440634671956;
35;;0.7912809092575034;0.37530722611348777;-0.456209583318405;-1.0;0.856989832970225;;;;;;32.83732624981215;0.7124791561953991;0.6315835346571389;-1.0;0.3719127686051139;-1.0;0.9534883720930233;;;;;;8.865078166408146;0.28343137194283247;
36;;0.7678811369716025;0.23675474257411966;-0.16772632925005415;-1.1505408278203733;0.9013957307060754;;;;;;29.877078015458743;0.6642008820631369;0.6318104254274512;-1.0;0.3605283898343006;-1.0;0.9473684210526315;;;;;;9.692048558023375;0.480994219122483;
37;;0.7934632678645026;0.28541879440513995;-0.22387019494888438;-2.0763026847090997;0.9476190476190476;;;;;;35.953392022869956;0.7688858359360793;0.6590738302252179;-1.0;0.23556644053861986;-1.0;0.9797872340425531;;;;;;11.564751911074733;0.4595914056904603;
38;;0.81097351177929;0.3606580025801468;-0.2752632679307998;-2.325105893314353;0.9186267436267439;;;;;;24.385692891745105;0.7430370900961919;0.6512380686773627;-1.0;0.4393402062546874;-1.0;0.9918699186991871;;;;;;7.3532339696504705;0.42397840903236755;
39;;0.7614695550608369;0.10874501458202857;0.061119989260620566;0.0782561913642489;0.946345029239766;;;;;;22.40852043076739;0.6794854280122097;0.6191490303180287;-1.0;0.4031210778225235;-1.0;0.9767441860465116;;;;;;9.90412515576072;0.40810055579539734;
40;;0.7177214148454851;0.10073702863284417;0.03500164148774787;0.05195220135301595;0.9185897435897437;;;;;;19.671979654356754;0.602233642724572;0.6146549041155617;-1.0;0.4140574554474773;-1.0;0.981060606060606;;;;;;9.300917801414437;0.35972048883450125;
41;;0.7476329048576953;0.04882202824635373;0.09588479316029686;0.06470033733810769;0.9139756944444446;;;;;;17.161648149836267;0.6595801362549435;0.5879344561015054;-1.0;0.4535622870499513;-1.0;0.9875;;;;;;7.590038166989877;0.4027540606047828;
42;;0.764882608605977;-1.0;0.3488328184010251;-1.0;0.9291666666666668;;;;;;24.79767210413768;0.6294732789024743;0.621434185282915;-1.0;0.5310432549187268;-1.0;1.0;;;;;;10.876875405284816;0.3975642205291756;
43;;0.7632196122236731;0.4396580455620409;-0.4637159722095914;-1.0;0.8895703933747413;;;;;;15.589899510304853;0.5856841800369497;0.6148736382771773;-1.0;0.47290440283159596;-1.0;0.9428571428571428;;;;;;9.074707278596174;0.26902041001547305;
44;;0.7984377063391614;0.4873741220118224;-0.4815425763960868;-80.4902870858358;0.9488871635610766;;;;;;11.778860275228892;0.6878685458882275;0.6240938797031936;-1.0;0.4363375302820677;-1.0;0.9932432432432432;;;;;;7.2734171534115335;0.4935516785376983;
