Nr;Event;0-CMM;0-Homogeneity;0-Completeness;0-V-Measure;0-Purity;0-numCluster;0-numClasses;0-time per object;0-;0-Ram-Hours;0-Time;0-Memory;0-SSQ;0-SilhCoeff;1-CMM;1-Homogeneity;1-Completeness;1-V-Measure;1-Purity;1-numCluster;1-numClasses;1-time per object;1-;1-Ram-Hours;1-Time;1-Memory;1-SSQ;1-SilhCoeff;
10;;0.5910890797859998;0.3037005524395514;-0.18236882988447412;-0.9129601594261991;0.9696969696969697;915.0;2.0;;;;;;0.5083370917534904;0.1854902736349145;0.5881078366286683;0.6005477543837497;-0.8679514419204759;-1.0;1.0;427.0;2.0;;;;;;0.36524580802871137;0.010774365965796395;
11;;0.5841844352884493;-1.0;0.1944195439689571;-1.0;0.9838709677419355;773.0;2.0;;;;;;8.41366788511042;0.2551261188621753;0.6127470910147379;0.3325320889057787;-0.19742194594228768;-0.9717868790616574;0.9883720930232558;261.0;2.0;;;;;;7.830006800964571;0.38402823121585195;
12;;0.638327003434112;-1.0;0.34476120473009;-1.0;0.8059523809523809;645.0;2.0;;;;;;12.478499687043811;0.6222899869148837;0.6115344999744226;-1.0;0.4225847449853326;-1.0;0.880769230769231;52.0;2.0;;;;;;7.295573984432523;0.6204743779217154;
13;;0.6511809625160307;-1.0;0.29851165632571;-1.0;0.8807971014492754;557.0;2.0;;;;;;12.7892923043675;0.7296069767942195;0.6471041889990579;-1.0;0.1778139691313141;-1.0;0.9142156862745099;42.0;2.0;;;;;;6.712624224774649;0.7157182995005013;
14;;0.6824132674860556;-1.0;0.13419236469737927;-1.0;0.8952813852813852;467.0;2.0;;;;;;10.998988334228823;0.7162726663265248;0.6739252906988271;0.0032551877532916995;0.10924853435547144;0.006322004008990878;0.8710526315789474;42.0;2.0;;;;;;5.68265380814115;0.6558553864382566;
15;;0.6630147383668685;-1.0;0.18823671345654813;-1.0;0.8628205128205129;399.0;2.0;;;;;;10.604154101176933;0.67644882408629;0.6504318598275859;-1.0;0.4001432543177672;-1.0;0.9696969696969697;42.0;2.0;;;;;;6.717331842043913;0.6481682929340773;
16;;0.6862455391044172;0.26528357549465165;-0.19718162961138752;-1.5361983287477774;0.8502284752284752;311.0;2.0;;;;;;8.470933582943829;0.5840748013677758;0.621592343847001;-1.0;0.20679291481783202;-1.0;0.883888888888889;42.0;2.0;;;;;;5.660410164295365;0.6837630731344657;
17;;0.6516580429568365;-1.0;0.20243086876911565;-1.0;0.9426267281105992;234.0;2.0;;;;;;22.624109102586953;0.6781346029167803;0.6473127762291557;-1.0;0.6459383208227465;-1.0;0.9848484848484848;42.0;2.0;;;;;;18.853327596098048;0.6275488979683551;
18;;0.6957780482039274;-1.0;0.34574676037459073;-1.0;0.9499007936507936;158.0;2.0;;;;;;26.593252621262156;0.7108675973654041;0.7137301209357674;-1.0;0.439581076030898;-1.0;0.9903846153846154;42.0;2.0;;;;;;17.737874130475216;0.6619263177436097;
19;;0.7079883916307493;-1.0;0.4311220218598594;-1.0;0.9506666666666668;95.0;2.0;;;;;;24.30448747607333;0.6587578464583186;0.7353324823308327;-1.0;0.23880339636223558;-1.0;0.9637896825396827;42.0;2.0;;;;;;20.596170308700305;0.6253125660006733;
20;;0.7255739803528315;-1.0;0.2595116427179782;-1.0;0.9453125;80.0;2.0;;;;;;19.168092522194843;0.6049606438385162;0.7151157977614035;-1.0;0.3232263743052759;-1.0;0.914247311827957;42.0;2.0;;;;;;19.62207801761811;0.5771673247078035;
21;;0.7594923294793968;0.2412089765932378;-0.16254079096701046;-0.9967510380902168;0.9280487804878048;72.0;2.0;;;;;;16.988015256742187;0.705262024564152;0.7405978187471207;-1.0;0.17780984631914853;-1.0;0.9272727272727274;42.0;2.0;;;;;;22.095138308520717;0.5883709510654948;
22;;0.7702318994732718;0.2713326723774345;-0.14137713898244875;-0.5903594241976908;0.9276666666666665;72.0;2.0;;;;;;14.454333254631742;0.6509958545992748;0.718313849858575;-1.0;0.23462675433754876;-1.0;0.9472007722007721;45.0;2.0;;;;;;20.516285061061794;0.5828312367574378;
23;;0.6583599247817471;-1.0;0.3964761148091289;-1.0;0.9166666666666666;72.0;2.0;;;;;;20.178016259798856;0.5866966931178371;0.666141617772629;-1.0;0.4042456086622085;-1.0;0.9511054421768707;45.0;2.0;;;;;;23.882128477144267;0.63515454799196;
24;;0.7010147002789995;-1.0;0.3010288255768525;-1.0;0.9333333333333335;72.0;2.0;;;;;;20.92587420545898;0.7009836225116375;0.7166072198141578;-1.0;0.31424008176603635;-1.0;0.9226190476190477;45.0;2.0;;;;;;20.00853504799811;0.6243289807149563;
25;;0.7162074702152679;0.07209763936534219;0.0906605295605275;0.08032051734254825;0.9079166666666667;72.0;2.0;;;;;;19.09717580704254;0.6153947189733654;0.7214044891224396;-1.0;0.19231913947670032;-1.0;0.8843137254901962;44.0;2.0;;;;;;20.89172574757128;0.5846991375146207;
26;;0.776268334888524;0.2555668620405067;-0.0874338817914464;-0.26580392225677496;0.9458494208494207;72.0;2.0;;;;;;13.857656249781149;0.7019140818198736;0.7264873237926055;-1.0;0.29115406549847167;-1.0;0.9129032258064517;45.0;2.0;;;;;;14.989082250730169;0.6501920132613399;
27;;0.7717525908465657;0.11672868944269321;0.042887965046925935;0.06272849119409762;0.9478070175438597;72.0;2.0;;;;;;17.065952057239453;0.6845920144831412;0.7008368061246824;-1.0;0.22054672556533927;-1.0;0.9243464052287582;48.0;2.0;;;;;;18.520360471548344;0.6562951693902904;
28;;0.6108890724084833;-1.0;0.3863805833955084;-1.0;0.956845238095238;72.0;2.0;;;;;;25.362733544392096;0.6956168539685733;0.6758771167899413;-1.0;0.4219512088910664;-1.0;0.9666666666666667;48.0;2.0;;;;;;29.80575423483276;0.765843217466372;
29;;0.5733989306149458;-1.0;0.8170794034499551;-1.0;1.0;72.0;2.0;;;;;;49.56883594739839;0.8501709886677358;0.7635650801561089;-1.0;0.22540321853761247;-1.0;0.8976190476190476;45.0;2.0;;;;;;48.99511783554243;0.7828457964284086;
30;;0.7575200847354031;0.09216739379199979;0.05242430520549801;0.06683387242348865;0.9330988455988457;72.0;2.0;;;;;;32.32842996141698;0.7355280807510456;0.7622160085612881;-1.0;0.16324960090718388;-1.0;0.9333333333333335;38.0;2.0;;;;;;22.328059522902848;0.8041133826676014;
31;;0.7802629739097978;0.16818597792530432;-0.026622191265212924;-0.06325741036025265;0.8930555555555557;72.0;2.0;;;;;;29.30259789484255;0.7966545043842042;0.7133585251731874;-1.0;0.34679232681853944;-1.0;0.9433333333333334;45.0;2.0;;;;;;17.756709066518187;0.6439697378485305;
32;;0.7372212655205979;0.09736513199516683;0.0434315286057414;0.06006842062023447;0.9180037957211872;71.0;2.0;;;;;;30.552259249967733;0.7093093658858637;0.6423874382972354;-1.0;0.46021527697447284;-1.0;0.9775641025641024;45.0;2.0;;;;;;20.466376660478765;0.7133434896132492;
33;;0.7011815514383255;-1.0;0.29552469471560905;-1.0;0.9545719432083069;71.0;2.0;;;;;;39.29199744690574;0.6898600039046163;0.7361758245889214;-1.0;0.16297284967191783;-1.0;0.9447232947232949;45.0;2.0;;;;;;23.04896006348403;0.6075876182948432;
34;;0.7994028235203235;0.25503636332051094;-0.16041932771352885;-0.8648075197858043;0.8733843537414968;71.0;2.0;;;;;;26.817016441124228;0.7218739512799711;0.7504502614444878;-1.0;0.22385386064912638;-1.0;0.9782407407407407;45.0;2.0;;;;;;18.50559201086839;0.7118620808736597;
35;;0.7912809092575034;0.37530722611348777;-0.456209583318405;-1.0;0.856989832970225;71.0;2.0;;;;;;32.83732624981215;0.7124791561953991;0.7740345919939158;-1.0;0.16142965674726162;-1.0;0.9031862745098039;44.0;2.0;;;;;;19.850913237809767;0.561849092873385;
36;;0.7678811369716025;0.23675474257411966;-0.16772632925005415;-1.1505408278203733;0.9013957307060754;70.0;2.0;;;;;;29.877078015458743;0.6642008820631369;0.7833268759206545;0.01929256837255866;0.08741793087674044;0.03160919347752371;0.8611111111111112;45.0;2.0;;;;;;20.830529609354958;0.47499078226544494;
37;;0.7934632678645026;0.28541879440513995;-0.22387019494888438;-2.0763026847090997;0.9476190476190476;68.0;2.0;;;;;;35.953392022869956;0.7688858359360793;0.7547165603862112;0.007675950977425905;0.11904047022768571;0.01442194792288821;0.9308473389355743;45.0;2.0;;;;;;28.114675493766942;0.6490459547964776;
38;;0.81097351177929;0.3606580025801468;-0.2752632679307998;-2.325105893314353;0.9186267436267439;70.0;2.0;;;;;;24.385692891745105;0.7430370900961919;0.735938232244102;-1.0;0.272728961406851;-1.0;0.9421455938697318;44.0;2.0;;;;;;18.7115739458461;0.6444195769291167;
39;;0.7614695550608369;0.10874501458202857;0.061119989260620566;0.0782561913642489;0.946345029239766;69.0;2.0;;;;;;22.40852043076739;0.6794854280122097;0.6982803008095846;-1.0;0.4072306090809682;-1.0;0.9569892473118279;45.0;2.0;;;;;;22.161021031314153;0.6318028875057569;
40;;0.7177214148454851;0.10073702863284417;0.03500164148774787;0.05195220135301595;0.9185897435897437;69.0;2.0;;;;;;19.671979654356754;0.602233642724572;0.7176557203659385;-1.0;0.44346718713191147;-1.0;0.9514880952380953;45.0;2.0;;;;;;19.673382091985225;0.5698585464869486;
41;;0.7476329048576953;0.04882202824635373;0.09588479316029686;0.06470033733810769;0.9139756944444446;69.0;2.0;;;;;;17.161648149836267;0.6595801362549435;0.7072073858509302;-1.0;0.432201216327433;-1.0;0.9629629629629629;45.0;2.0;;;;;;14.736525827845444;0.683187258064933;
42;;0.764882608605977;-1.0;0.3488328184010251;-1.0;0.9291666666666668;69.0;2.0;;;;;;24.79767210413768;0.6294732789024743;0.7145604234438364;-1.0;0.47019829552548176;-1.0;0.9880952380952381;45.0;2.0;;;;;;24.457689310142253;0.7040263431202287;
43;;0.7632196122236731;0.4396580455620409;-0.4637159722095914;-1.0;0.8895703933747413;69.0;2.0;;;;;;15.589899510304853;0.5856841800369497;0.655777481447184;-1.0;0.42438164979200577;-1.0;0.9262896825396826;43.0;2.0;;;;;;19.072556034941623;0.4783334837785605;
44;;0.7984377063391614;0.4873741220118224;-0.4815425763960868;-80.4902870858358;0.9488871635610766;69.0;2.0;;;;;;11.778860275228892;0.6878685458882275;0.708987931643072;-1.0;0.39788894638737615;-1.0;0.9072222222222222;45.0;2.0;;;;;;13.419031917781926;0.5385227307425545;
