Nr;Event;0-CMM;0-Homogeneity;0-Completeness;0-V-Measure;0-Purity;0-time per object;0-;0-Ram-Hours;0-Time;0-Memory;0-SSQ;0-SilhCoeff;1-CMM;1-Homogeneity;1-Completeness;1-V-Measure;1-Purity;1-time per object;1-;1-Ram-Hours;1-Time;1-Memory;1-SSQ;1-SilhCoeff;
16;;0.6970802236318885;0.3318824894323612;-0.2835136874081641;-3.8906577970692098;0.8988636363636364;;;;;;2.239889137667967;0.6497587942040728;0.5038401680843312;-1.0;0.7390802748374955;-1.0;0.8041666666666667;;;;;;248.75290671858244;0.8921052969961991;
17;;0.5711196187185866;-1.0;0.28220435110364384;-1.0;0.9291666666666668;;;;;;8.7453169035184;0.5382350171980745;0.5462664058625446;-1.0;0.6200072532845577;-1.0;0.6547049441786285;;;;;;267.61904699311583;0.7808241162706975;
18;;0.6363053184358627;-1.0;0.45161771506737136;-1.0;0.9898989898989898;;;;;;11.296000309576101;0.5391139533905306;0.5865644163667608;-1.0;0.7067024210930926;-1.0;0.851063829787234;;;;;;521.9342220817279;0.9446838523216456;
19;;0.6475133916045726;-1.0;0.3741145799322788;-1.0;0.9821428571428571;;;;;;10.732131231894723;0.5135098974257332;0.47635884329116096;-1.0;0.9527002718386601;-1.0;0.875;;;;;;359.4071557408442;0.571307121500952;
20;;0.6270433303032759;-1.0;0.4201163006980677;-1.0;0.969298245614035;;;;;;11.672166313149756;0.47966101517704024;0.49463585801480514;-1.0;0.9654610787078178;-1.0;1.0;;;;;;348.23708203987655;1.0;
21;;0.6796487202456873;-1.0;0.13291649837075703;-1.0;0.9795454545454546;;;;;;12.626982096050888;0.5374325202514066;0.4283815776272083;-1.0;0.9523474129121261;-1.0;0.75;;;;;;357.5153784542167;0.6373949603122713;
22;;0.6709126620477477;-1.0;0.24452637214439243;-1.0;0.9625;;;;;;11.219216962848824;0.6477333297161083;0.6389092525829165;-1.0;0.5377167464295814;-1.0;0.7186744073536526;;;;;;497.1570088585338;0.8854449672121387;
23;;0.5552160646935531;-1.0;0.6563094348733419;-1.0;0.9531746031746031;;;;;;14.83929250047263;0.3495595895014888;0.5691719666090216;-1.0;0.61598693626805;-1.0;0.8333333333333334;;;;;;280.4139619656739;0.8694816503831679;
24;;0.6245963673853185;-1.0;0.5615078711947978;-1.0;0.9423076923076923;;;;;;18.005450989920202;0.590862671559141;0.5104434218422673;-1.0;0.6981523933053855;-1.0;0.6547364672364672;;;;;;277.6541635913397;0.7862279771742922;
25;;0.624756277175768;-1.0;0.41993686107120776;-1.0;0.9755747126436781;;;;;;12.614395435728701;0.6640739101874366;0.43414880010324364;-1.0;0.9613777375442978;-1.0;1.0;;;;;;868.0232428758906;0.848547956759003;
26;;0.6457904803997118;-1.0;0.32822883144809545;-1.0;0.9342592592592592;;;;;;10.322064996219066;0.5633612597939078;0.5644310473529093;-1.0;0.6632886771758144;-1.0;0.7785345717234261;;;;;;276.26742258404465;0.8729942236242725;
27;;0.6965234154145401;-1.0;0.261700449704511;-1.0;0.9897435897435898;;;;;;13.02190357324525;0.6441928715094105;0.7151865240985865;-1.0;0.2079921428283762;-1.0;0.5918433235867446;;;;;;437.5532160453507;0.8126380691365244;
28;;0.594423292343132;-1.0;0.6170225950882244;-1.0;1.0;;;;;;21.70991827867049;0.6431874237768036;0.5211712617013724;-1.0;0.8138383325082056;-1.0;0.7916666666666667;;;;;;303.5904906096434;0.9456776374510274;
29;;0.633228642479134;-1.0;0.40328333321382137;-1.0;0.9903846153846154;;;;;;23.480948733568038;0.8030192769315708;0.5510603027264005;-1.0;0.9064990308247887;-1.0;0.85;;;;;;301.7842493332964;0.8335108323699592;
30;;0.7349311814304111;0.17167670771262156;-0.011764152561510421;-0.025259192173880785;0.9519607843137255;;;;;;19.154132733879887;0.7840971651781765;0.5174794167487405;-1.0;0.7863693347375365;-1.0;0.7916666666666667;;;;;;292.61657986628467;0.976415137903689;
31;;0.7059829333780314;0.04761116094042783;0.11665421933016684;0.0676228040474427;0.9490740740740741;;;;;;15.747337119647629;0.7473035169226557;0.5617378183821694;-1.0;0.6843374815843679;-1.0;0.852991452991453;;;;;;301.61485774421465;0.886153484383221;
32;;0.6850617129064216;0.06403527959334443;0.08948377713581579;0.07465025919315822;0.947008547008547;;;;;;13.183342083423526;0.639591047245128;0.46042710083177607;-1.0;0.8680096324939125;-1.0;0.7368421052631579;;;;;;298.8783884276387;1.0;
33;;0.6354399908511951;-1.0;0.3849741611976576;-1.0;0.9076984126984127;;;;;;15.609808841000634;0.5351734383748875;0.47758043853438426;-1.0;0.9025714406830522;-1.0;0.6666666666666666;;;;;;339.3764380937283;1.0;
34;;0.6256066602507752;-1.0;0.465330193371599;-1.0;0.9135802469135802;;;;;;14.937323562887544;0.5212484086519137;0.7271480600640878;-1.0;0.28656823788045604;-1.0;0.7177734508437521;;;;;;412.14892298791887;0.8239360393666877;
35;;0.6544348305024819;-1.0;0.3977877789457328;-1.0;0.99;;;;;;18.543145701816456;0.518091799226179;0.6463214016977814;-1.0;0.5553799998207587;-1.0;0.8556547619047619;;;;;;289.6193668565098;0.8752477732015496;
36;;0.7246242312275446;-1.0;0.13886932924751594;-1.0;0.9301801801801803;;;;;;14.503305604697566;0.6176329129582003;0.6817519258206335;-1.0;0.3934247946887087;-1.0;0.8098831985624438;;;;;;512.6430282011896;0.8716970629865597;
37;;0.6902188856006228;-1.0;0.38093868128311337;-1.0;0.9754901960784315;;;;;;17.657255833448264;0.5494974201675317;0.5927472652730792;-1.0;0.559285588558617;-1.0;0.8964646464646465;;;;;;312.0749076763791;0.8878826353199231;
38;;0.754097848200648;0.0867479532229336;0.08346272771644758;0.08507363650561237;0.9409909909909909;;;;;;14.670586385060009;0.7178565610166042;0.5512564859325497;-1.0;0.726746810274462;-1.0;0.6039377289377289;;;;;;292.3622875129206;0.7682274195770511;
39;;0.7238247705434637;0.17183466275018655;0.0010550022858474284;0.0020971289631625443;0.9224806201550388;;;;;;14.473077706439815;0.6435675720140914;0.5908179585111224;-1.0;0.6915593093806462;-1.0;0.8243589743589744;;;;;;292.21974545815283;0.8709136167295531;
40;;0.6797818963878972;-1.0;0.2202337459145165;-1.0;0.8949074074074075;;;;;;15.93997777312726;0.48500408046171994;0.5806455446439203;-1.0;0.6682922673779944;-1.0;0.7309941520467836;;;;;;279.42553031493424;0.8898850027326366;
41;;0.6980980789372306;-1.0;0.36771886108907337;-1.0;0.9343434343434343;;;;;;13.850781159185928;0.5394527330431285;0.5459610979474734;-1.0;0.6691996394272903;-1.0;0.9841269841269842;;;;;;275.62740603712984;0.9336913798433837;
42;;0.5927943762925981;-1.0;0.7102967629685235;-1.0;0.9523809523809523;;;;;;18.305494849174558;0.4100364472926552;0.5909799702330523;-1.0;0.7452598340208735;-1.0;0.6654761904761904;;;;;;293.35957632783067;0.8174655827359811;
43;;0.7062879013120769;0.12560049059045564;0.03767982015439175;0.057969070185654184;0.9508692365835223;;;;;;11.720869660161597;0.5916930744723518;0.5036521784312439;-1.0;0.7568686228403378;-1.0;0.7246963562753037;;;;;;295.79587456113785;0.8210152011278954;
44;;0.7167923070715905;-1.0;0.17370680673777705;-1.0;0.9503703703703703;;;;;;9.197531214864934;0.568740689327128;0.5391298072578076;-1.0;0.8377334518407917;-1.0;0.7238095238095238;;;;;;283.6542990654325;0.8264430460243928;
