# PR-AUC: 0.18642333099953964
# Recall Precision
0.0 0.0
0.0 0.0
0.013333333333333334 0.3333333333333333
0.013333333333333334 0.1111111111111111
0.02666666666666667 0.2
0.02666666666666667 0.18181818181818182
0.04 0.25
0.04 0.1875
0.05333333333333334 0.23529411764705882
0.05333333333333334 0.19047619047619047
0.06666666666666667 0.22727272727272727
0.06666666666666667 0.20833333333333334
0.08 0.24
0.09333333333333334 0.2692307692307692
0.09333333333333334 0.22580645161290322
0.10666666666666667 0.25
0.12 0.2727272727272727
0.12 0.2571428571428571
0.13333333333333333 0.2777777777777778
0.13333333333333333 0.2564102564102564
0.14666666666666667 0.275
0.14666666666666667 0.23404255319148937
0.16 0.25
0.16 0.24489795918367346
0.17333333333333334 0.26
0.18666666666666668 0.27450980392156865
0.18666666666666668 0.2545454545454545
0.2 0.26785714285714285
0.2 0.2542372881355932
0.21333333333333335 0.26666666666666666
0.21333333333333335 0.24615384615384617
0.22666666666666666 0.25757575757575757
0.22666666666666666 0.2328767123287671
0.24 0.24324324324324326
0.24 0.24
0.25333333333333335 0.25
0.26666666666666666 0.2597402597402597
0.28 0.2692307692307692
0.28 0.25925925925925924
0.29333333333333333 0.2682926829268293
0.30666666666666664 0.27710843373493976
0.30666666666666664 0.26744186046511625
0.32 0.27586206896551724
0.32 0.2553191489361702
0.3333333333333333 0.2631578947368421
0.3333333333333333 0.25
0.3466666666666667 0.25742574257425743
0.3466666666666667 0.2524271844660194
0.36 0.25961538461538464
0.36 0.2571428571428571
0.37333333333333335 0.2641509433962264
0.37333333333333335 0.25925925925925924
0.38666666666666666 0.26605504587155965
0.4 0.2727272727272727
0.4 0.26785714285714285
0.41333333333333333 0.2743362831858407
0.41333333333333333 0.24603174603174602
0.4266666666666667 0.25196850393700787
0.4266666666666667 0.2222222222222222
0.44 0.22758620689655173
0.44 0.22297297297297297
0.4533333333333333 0.22818791946308725
0.4533333333333333 0.22077922077922077
0.4666666666666667 0.22580645161290322
0.4666666666666667 0.22151898734177214
0.48 0.22641509433962265
0.48 0.22085889570552147
0.49333333333333335 0.22560975609756098
0.49333333333333335 0.2138728323699422
0.5066666666666667 0.21839080459770116
0.52 0.22285714285714286
0.52 0.21910112359550563
0.5333333333333333 0.22346368715083798
0.5333333333333333 0.21978021978021978
0.5466666666666666 0.22404371584699453
0.5466666666666666 0.205
0.56 0.208955223880597
0.56 0.2028985507246377
0.5733333333333334 0.20673076923076922
0.5733333333333334 0.19907407407407407
0.5866666666666667 0.20276497695852536
0.5866666666666667 0.2018348623853211
0.6 0.2054794520547945
0.6 0.18828451882845187
0.6133333333333333 0.19166666666666668
0.6133333333333333 0.17624521072796934
0.6266666666666667 0.17938931297709923
0.6266666666666667 0.17870722433460076
0.64 0.18181818181818182
0.64 0.1791044776119403
0.6533333333333333 0.1821561338289963
0.6533333333333333 0.1550632911392405
0.6666666666666666 0.15772870662460567
0.68 0.16037735849056603
0.68 0.13672922252010725
0.6933333333333334 0.13903743315508021
0.6933333333333334 0.13506493506493505
0.7066666666666667 0.13730569948186527
0.7066666666666667 0.1358974358974359
0.72 0.13810741687979539
0.72 0.13202933985330073
0.7333333333333333 0.13414634146341464
0.7333333333333333 0.11879049676025918
0.7466666666666667 0.1206896551724138
0.7466666666666667 0.10894941634241245
0.76 0.11067961165048544
0.76 0.10594795539033457
0.7733333333333333 0.10760667903525047
0.7733333333333333 0.10193321616871705
0.7866666666666666 0.10350877192982456
0.7866666666666666 0.09816971713810316
0.8 0.09966777408637874
0.8 0.08344923504867872
0.8133333333333334 0.08472222222222223
0.8133333333333334 0.07860824742268041
0.8266666666666667 0.07979407979407979
0.8266666666666667 0.07192575406032482
0.84 0.07300115874855156
0.84 0.07191780821917808
0.8533333333333334 0.07297605473204105
0.8533333333333334 0.07126948775055679
0.8666666666666667 0.07230255839822025
0.8666666666666667 0.07027027027027027
0.88 0.07127429805615551
0.88 0.07036247334754797
0.8933333333333333 0.07135250266240682
0.8933333333333333 0.07052631578947369
0.9066666666666666 0.07150368033648791
0.9066666666666666 0.062557497700092
0.92 0.06341911764705882
0.92 0.06205035971223022
0.9333333333333333 0.06289308176100629
0.9333333333333333 0.056134723336006415
0.9466666666666667 0.05689102564102564
0.9466666666666667 0.05326331582895724
0.96 0.053973013493253376
0.96 0.05128205128205128
0.9733333333333334 0.05195729537366548
0.9733333333333334 0.03924731182795699
0.9866666666666667 0.039763567974207416
0.9866666666666667 0.03502129673450071
1.0 0.035477767265846734
1.0 0.0
